,NAMES,AREA,LOCALITY,ZONE N PERSON,NOTE,USP, ,LOWS - DONT DISCLOSE,Pics,PRICE,LOCATION,FOOD ,Drive Link,exact name,exact location,group name,,manager number ,mng name,owner name & number,,,,,url
,MUNE COED ,Marathahalli. Aecs,Kundanhalli,"MWB , RIYA, HARSH",,,,11/20,,"⚡️ Welcome to Gharpayy MUNE COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Dual Sharing. - ~Originally 15k~, *now just 13k!
❤️Private rooms - ~Formerly 22k~, *now specially priced at 20K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 3k!*🔥   enjoy complimentary good food.","""""""📍GHARPAYY  MUNE  COED !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/oS1iuL4KF4Lt4YQcA]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨""""""",3 times veg and non veg ,MUNE COED GG,lSankalpa Co-live & Guest Room lavander house ,Sankalpa Co-live & Guest Room,gharpayy x mune ,https://youtube.com/shorts/505HDKfUjO4?feature=share,,,,,*🎯 Social & Recreation*,,,
,BROOK LUXE COED,ACES/BROOKFIELD ,,,,,,15/25,,"⚡️ Welcome to Gharpayy BROOK LUXE COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Dual Sharing. - ~Originally 17k~, *now just 15k!
❤️Private rooms - ~Formerly 27k~, *now specially priced at 25K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 3k!*🔥   enjoy complimentary good food.","""""""📍GHARPAYY  BROOK LUXE COED !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/mb7QMz6Tiq1yHtei9]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨""""""",3 TIMES VEG AND NON VEG ,BROOK LUXE COED GG,aa sparrow nest premium co living pg ,https://maps.app.goo.gl/wmdW2nYWY2LNFrL47,GHARPAYY X AA SPARROW ,https://youtube.com/shorts/TTx5Qj1MkC4?feature=share,,,,,"• Game Room: Table Tennis, Pool, Foosball",,,
,SJR AFFO COED,SARJAPUR/ BELLANDUR ,,,5K DEPOSIT ( 3K REFUND),,,9/18,,"⚡️ Welcome to Gharpayy SJR AFFOCOED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Dual Sharing. - ~Originally 14k~, *now just 12k!
❤️Private rooms - ~Formerly 23k~, *now specially priced at 21K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 3k!*🔥   enjoy complimentary good food.","""""""📍GHARPAYY  SJR AFFO COED !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/vCsVhjBrjCeQMbHS8?g_st=ic]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨""""""",3 TIMES VEG AND NON VEG,https://drive.google.com/drive/folders/1rZfYIj-atndxOlSS2wzdV9K0hOU52DeP?usp=drive_link,CABANAN WILLOW LUXE COED ,https://maps.app.goo.gl/Nyd9eEnxd37paeH4A,GHARPAYY X CABANANAN ,https://youtube.com/shorts/yH4i1Qm9zvs?feature=share,,,,,• Board Games,,,
,KoraVill Girls,KORAMANGALA/EJIPURA ,,,,,,8/11/20,,"⚡️ Welcome to Gharpayy KoraVill Girls! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

🧡Triple Sharing. - ~Was 13k~, *now only 11K!
💛Dual Sharing. - ~Originally 15k~, *now just 13k!
❤️Private rooms - ~Formerly 24k~, *now specially priced at 22K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 3k!*🔥   enjoy complimentary good food.","""GHARPAYY KORAVILL GIRLS !
 🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/SFHBbpj2hKuKBLCQA]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨""",3 TIMES VEG AND NON VEG,https://drive.google.com/drive/folders/1ak2lyyZf99P-IjIGsupgcNYkAgLkfr6h?usp=drive_link,monika ladies pg ,https://maps.app.goo.gl/z3VeNo869BTD2R5Z6?g_st=iw,,https://youtube.com/shorts/XL8wdEkR6_8?feature=share,,,,,• PS4 Gaming Console,,,
,WHITE AFFO COED ,wfd,,,,,,,,,"GHARPAYY WHITE AFFO COED ! 
🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : [https://maps.app.goo.gl/wKmtjfB2BagLQuTUA]

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",2 TIMES FOOD ,https://drive.google.com/drive/folders/10ccPgBuSBrukuB5mnK18oaHgTI-AFeBy?usp=drive_link,,,,https://youtube.com/shorts/XL8wdEkR6_8?feature=share,,,,,,,,
,CAZZ COED ,SAMPANGI RAM NAGAR,,,,,,,,"⚡️ Welcome to Gharpayy CAZZ COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

🧡Triple Sharing. - ~Was 13k~, *now only 11K!
💛Dual Sharing. - ~Originally 18k~, *now just 16k!
❤️Private rooms - ~Formerly 27k~, *now specially priced at 25K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 3k!*🔥   enjoy complimentary good food.","GHARPAYY CAZZ COED  ! 
🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : [https://maps.app.goo.gl/uitq6nTLDJ6Eb3mHA]

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG FOOD ,,CARMINE COED (JUST MOVE IN),https://maps.app.goo.gl/sKQP9ZLBQ6ZddS9e8,GHARPAYY X JUST MOVE IN,,,,,,*🎬 Entertainment Zones*,,,
,SWISS LUXE COED ,BROOKFIELD ,MARATHALLI ,,,,,10.5/11/15/16/28,,"""⚡️ Welcome to Gharpayy SWISS LUXECOED ! ⚡️
❤️ We’re thrilled you loved our rooms. 🚀 Exclusive PRE LAUNCH Offer Alert: ~UPTO 4K OFF MONTHLY~

🧡Triple Sharing Deluxe – ~Was 15k~, now only 13k!
💛Triple Sharing Premium – ~Originally 15.5k~, now just 13.5k!
❤️ Twin Sharing Deluxe – ~Formerly 20k~, now specially priced at 18k!
❤️ Twin Sharing Premium – ~Formerly 21k~, now specially priced at 19k!
❤️ Private Suit – ~Formerly 32k~, now specially priced at 30k!

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 24 hours.📌 Prebook now for just 10k! 🔥 Enjoy complimentary good food.""","GHARPAYY SWISS LUXE  COED  ! 
🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : [https://maps.app.goo.gl/jp8kzUsJD1pdBck3A]

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG ,https://drive.google.com/drive/folders/1_ginhhc82xCmhT7k-PfxB6qnYv_qzKd7?usp=drive_link,ASTRA GRANDE COLIVING,https://maps.app.goo.gl/2efsDGuqzqboYLmw6,GHARPAYY X ASTRA , https://youtube.com/shorts/LlVNnwzA4lo?feature=share,79961 55599,ASTRA ,79961 55599,,"• Home Theater with Netflix, Prime & Hotstar",,,
,FINN AFFO COED ,MAHADEVPURA ,,,,,,9.5/14/23/24,,"⚡️ Welcome to Gharpayy FIN AFFO  COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

🧡Triple Sharing. - ~Was 13.5k~, *now only 11.5K!
💛Dual Sharing. - ~Originally 18k~, *now just 16k!
❤️Private rooms - ~Formerly 27k~, *now specially priced at 25K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 3k!*🔥   enjoy complimentary good food.","GHARPAYY FIN AFFO  COED  ! 
🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : [https://maps.app.goo.gl/RoBKiSqP2E6fgqZR9]

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG ,https://drive.google.com/drive/folders/1O4kN80RQBv1upVNZS-QP1-6M-6Qnd0vt?usp=drive_link,sv coliving ,https://maps.app.goo.gl/Tk17Hk2ZakEa88nC6?g_st=awb,gharpayy x sv ,https://youtube.com/shorts/c41iNBzPIy4?feature=share,,,,,• TV with Tata Sky in common areas,,,
,SO AFFO BOYS ,SG PALYA ,KORAMANGALA ,,,,,8/10/11/12/18,,"""⚡️ Welcome to Gharpayy SO AFFO BOYS ! ⚡️
❤️ We’re thrilled you loved our rooms. 🚀 Exclusive PRE LAUNCH Offer Alert: ~UPTO 4K OFF MONTHLY~

🧡Four Sharing Deluxe – ~Was 12k~, now only 10k!
💛Triple Sharing Premium – ~Originally 14k~, now just 12k!
❤️ Twin Sharing Deluxe – ~Formerly 14k~, now specially priced at 12k!
❤️ Twin Sharing Premium – ~Formerly 16k~, now specially priced at 14k!
❤️ Private Suit – ~Formerly 22k~, now specially priced at 20k!

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 24 hours.📌 Prebook now for just 10k! 🔥 Enjoy complimentary good food.""","GHARPAYY SO AFFO BOYS ! 
🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : [https://maps.app.goo.gl/RyTABto1RdB1ita36]

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG AND NON VEG ,https://drive.google.com/drive/folders/15SYRWyqbGIudGqqJVk3_3IVDqgXtorFj?usp=drive_link,SHREE COMFORTS ,https://maps.app.goo.gl/RyTABto1RdB1ita36,,,9177710663,SUNILL,9177710663,,,,,
,ACE FLAT LIKE  COED ,KORAMANGLA/SG PALYA ,,,,FLAT STYLE PG ,,14/25,,"⚡ Welcome to Gharpayy ACE FLAT LIKE COED! ⚡ ❤ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Twin Sharing - ~Originally 18k~, *now just 16k!
❤️Private rooms - ~Formerly 29k~, *now specially priced at 27k!

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 2-month stay! Offer expires in few hours. *Prebook now for just 5k!","GHARPAYY ACE FLAT LIKE COED  ! 
🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : [https://maps.app.goo.gl/K8Fmcjgdcpx43Z6B8]

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG ,ZEDD LUXE COED ,UMA STAYS ,https://maps.app.goo.gl/K8Fmcjgdcpx43Z6B8,,https://youtube.com/shorts/g6iqnRbZFrc?feature=share,7348821210,PRITHVII ,7348821210,,*🏡 Shared Living Spaces*,,,
,BIGR GIRLY,BANNERGHATTA,,,,,,13K ,,"⚡ Welcome to Gharpayy BIGR GIRLY GILRS! ⚡ ❤ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: 2K OFF MONTHLY 💛Dual Sharing. - Originally 17k, *now just 15k!💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. Prebook now for just 5k!🔥   enjoy complimentary good food.",📍GHARPAYY  BIGR GIRLY! 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 🎯DESTINATION [https://maps.app.goo.gl/DZ6rdc3qPx7JkGVu8] secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨!,3 times veg / non veg ,BIGRGIRLY GG ,my roomie ,https://maps.app.goo.gl/ZvA6mmanCU3nf3jH8?g_st=awb,,,63667 88667,mng ,63667 88667,mng ,• Lounge Area • Dining Area,,,
,REO GIRLS ,HSR LAYOUT ,,,,,,"13.5 - 2s
9.5 - 3s
8k - 4s

25k - 1s",,"""""""⚡️ Welcome to Gharpayy REO GIRLS  ! ⚡️
❤️ We’re thrilled you loved our rooms. 🚀 Exclusive PRE LAUNCH Offer Alert: ~UPTO 4K OFF MONTHLY~

🧡Four Sharing Deluxe – ~Was 12k~, now only 10k!
💛Triple Sharing Premium – ~Originally 14k~, now just 12k!
❤️ Twin Sharing Deluxe – ~Formerly 18k~, now specially priced at 16k!
❤️ Private Suit – ~Formerly 29k~, now specially priced at 27k!

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 24 hours.📌 Prebook now for just 10k! 🔥 Enjoy complimentary good food.""""""","""📍GHARPAYY REO GIRLS !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/URJLwPHTm1zE5NAY7?g_st=ipc]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨!""",3 times veg / non veg ,https://drive.google.com/drive/folders/1aI6h5RQzUllqbT-OK2EmONOIgmU9CSfD?usp=drive_link,"
NAGGACHAITTANYAPG GIRLS ",https://maps.app.goo.gl/MU2umguSqhatJMhX8,GHARPAYY X ZIO ,https://youtube.com/shorts/YC7fYCC7EEU?feature=share, 96206 53456,LADIES PG ,90191 63445,VEKANT REDDY ,• Sky Deck & Terrace Access,,,
,ZIO COED ,HSR LAYOUT ,,,,,,"13.5 - 2s
9.5 - 3s
8k - 4s

25k - 1s",,"""""""⚡️ Welcome to Gharpayy ZIO COED  ! ⚡️
❤️ We’re thrilled you loved our rooms. 🚀 Exclusive PRE LAUNCH Offer Alert: ~UPTO 4K OFF MONTHLY~

🧡Four Sharing Deluxe – ~Was 12k~, now only 10k!
💛Triple Sharing Premium – ~Originally 14k~, now just 12k!
❤️ Twin Sharing Deluxe – ~Formerly 18k~, now specially priced at 16k!
❤️ Private Suit – ~Formerly 29k~, now specially priced at 27k!

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 24 hours.📌 Prebook now for just 10k! 🔥 Enjoy complimentary good food.""""""","""📍GHARPAYY ZIO COED !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/URJLwPHTm1zE5NAY7?g_st=ipc]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨!""",3 TIMES VEG/NON VEG,,"
NAGGACHAITTANYAPG COLIVE ",https://maps.app.goo.gl/MU2umguSqhatJMhX8,GHARPAYY X ZIO ,https://youtube.com/shorts/mkyRva4VtVY?feature=share, 81053 84255,COLIVE PG ,90191 63445,VEKANT REDDY ,,,,
,AMEX LUXE BALC COED ,WHITEFIELD ,"H M Tech Park

~0.55 km

Titanium Tech Park

~1.1 km

International Tech Park Bengaluru (ITPB)

~2.3 km",,,,,"5999/8999/16999 (without food )Food charges are as below:
Breakfast only- 2000/- RS
Breakfast and Dinner - 3600-Rs
Three meal plans- 5000/-", ,"⚡️ Welcome to Gharpayy AMEX LUXE COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Dual Sharing. - ~Originally 16k~, *now just 14k!
❤️Private rooms - ~Formerly 25k~, *now specially priced at 23K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 5k!*🔥   enjoy complimentary good food. PLUS FREE LAUNDRY.","""📍GHARPAYY  ! AMEX LUXE COED
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/sPQq1pucQw4otj9m9 ]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨!""       ",3 TIMES VEG/NON VEG ,https://drive.google.com/drive/folders/1M6tM_CftZQS5f0OKs-Cw1hCXzrqz6G0X?usp=drive_link,truliv luna ,https://maps.app.goo.gl/K92pdzARdwwRoctt7,AMEX X GHARPAYY ,https://youtube.com/shorts/HsLr0WK0OC0?feature=share,,,9150005173,NIMALAN ,"✨ *Everything you need for a comfortable, hassle-free stay — all included.*

✅ *Daily Meals* — Fresh Breakfast, Lunch & Dinner
✅ *Laundry Service* — Up to 25 kg per month
✅ *Utilities Covered* — Electricity, maintenance & convenience charges included
✅ *Housekeeping* — Scheduled room cleaning for a clean living experience

🏢 *Lifestyle Amenities*
• 
• Gaming zone — Pool Table, Table Tennis, Foosball & Carrom
• Rooftop lounge access
• Community movie screenings



Designed for comfort, convenience, and a premium living experience.","Amenities & Facilities

• In-room Google Smart TV (Bedroom)
• 25 kg laundry per month
• Private balcony in every bedroom
• EV bikes on rental 
• Unlimited Wi-Fi
• Fan & lighting (Bedroom)
• Bed with storage & side table
• Cupboard & charging points

Common Areas & Utilities
• RO water
• Refrigerator
• Fully equipped common kitchen (Stove & Oven)
• Iron & ironing board

Facilities & Recreation
• Lift
• Gaming zone – Pool Table, Table Tennis, Carrom & Foosball
• Projector for live match & movie screenings
• Dining area
• Open terrace lounge

Safety & Comfort
• Biometric access
• 24/7 security
• 24/7 hot water
• 24/7 power backup",,
MARIGOLD SIVANI ,ZIVO COED ,BTM LAYOUT ,MADIWALA ,,UTILITY - 3K FOR SINGLE SHARING 1.5K FOR DOUBLE SHARING ,,,D11.5K - 12K /S19.5K-20.5K,,"⚡️ Welcome to Gharpayy  ZIVO COED⚡️
❤️ We're thrilled you loved our rooms.🚀 _Exclusive_ *PRE LAUNCH* _Offer Alert_: ~*UPTO 4K OFF MONTHLY*~

🧡Twin Deluxe - ~Was 15.5k~, **now only 13.5k!*
💛Twin Premium - ~Originally 16k~, **now just 14k!*
❤️Private Deluxe - ~Formerly 23.5k~, **now specially priced at 21.5k!*
❤️Private Premium - ~Formerly 24.5k~, **now specially priced at 22.5K!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 24 hours. *Prebook* now for just 10k!*🔥 enjoy complimentary good food.\","""📍GHARPAYY! ZIVO  COED
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/rdtPFH6XMWVDAgwaA]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨!""       ",3 TIMES VEG/NON VEG ,https://drive.google.com/drive/folders/1BucUNGLaCbTDIErdBmuIkkbtH8IbU4Qc?usp=drive_link,MARIGOLD SIVANI ,https://maps.app.goo.gl/n5nxbt2u52mxFWyZ9,,,,,,,,,,
,BEZEL LUXE COED ,BROOKFIELD ," marathalli,brookfiedl,kundanhalli, ",,,FLAT LIKE PG ,,36K S,,"⚡️ Welcome to Gharpayy BEZEL LUXE COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Dual Sharing. - ~Originally k~, *now just k!
❤️Private rooms - ~Formerly 40k~, *now specially priced at 38K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 5k!*🔥   enjoy complimentary good food. PLUS FREE LAUNDRY.","""📍GHARPAYY!  BEZEL LUXE COED ! 
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/mot4tq5ZdE8X4Qs78]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨!""       ",3 times food ,,Jyothis living spaces,https://maps.app.goo.gl/qCfNfRcWz1SvAcvw8,,,,,,,,,,
,AZELOO LUXE COED ,BROOKFIELD ," marathalli,brookfiedl,kundanhalli, ",,,FLATLIKE PG ,,36K S ,,"⚡️ Welcome to Gharpayy AZEELO LUXE COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Dual Sharing. - ~Originally k~, *now just k!
❤️Private rooms - ~Formerly 40k~, *now specially priced at 38K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 5k!*🔥   enjoy complimentary good food. PLUS FREE LAUNDRY.","""📍GHARPAYY!  AZELOO LUXE COED ! 
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/mot4tq5ZdE8X4Qs78]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨!""       ",3 times food ,,Jyothis living spaces,https://maps.app.goo.gl/qCfNfRcWz1SvAcvw8,,,,,,,,,,
,SJR FLAT LIKE COED ,SARJAPUR ,NEAR WIPRO OFFICE JUST 750M ,,,FLATLIKE PG , ,"Deposit dual & single is 10k
Maintenance single 6k
Maintenance dual 5k",,"""⚡️ Welcome to Gharpayy SJR FLATLIKE COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Dual Sharing. - ~Originally 14k~, *now just 12k!
❤️Private rooms - ~Formerly 26k~, *now specially priced at 24K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 5k!*🔥   enjoy complimentary good food. PLUS FREE LAUNDRY.""","""📍GHARPAYY! SJR FLAT LIKE COED ! 
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/LCCXozpGFfmhTTeW8]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨!""       ",3 TIMES FOOD ,https://drive.google.com/drive/folders/1dojuBqcN-gQlwOKdfOKWaxvrUx1Ot4xF?usp=drive_link,SURYA  FLAT LIKE HOMES ,https://maps.app.goo.gl/TqzABUb7KvLE1pEo9,GHARPAYY X SJR FLATLIKE ,,,,,,,,,
